Creator_ID,Channel_Name,Handle,Platform,Category,Content_Type,Country,Followers,Avg_Views,Monthly_Views,Engagement_Rate,Nox_Score,Target_Age,Target_Gender,Estimated_CPM,Upload_Per_Month,Views_Trend_6M,Last_Upload_Date,Controversy_Flag,Ad_Content_Ratio,Risk_Score,Creator_Tier,Collab_Type_Pref,Created_At,Daily_Views,Thumbnail_URL,Channel_ID,Channel_URL
CR_YT_0982,PLAYYMOVIE,@yt_uc7sh_er,YouTube,엔터테인먼트,버라이어티,Korea,733000,181097,3440843,3.78,2.2,18-34,Mixed,5753.0,12,유지,2026-04-18,확인필요,37,2.7,매크로,PPL,2026-06-13,157169,https://yt3.ggpht.com/ojVl8pXRN0bLIWhqbFKHtuXiDZgXQblJM-ooAtas4nXYoMFDexRBEJnaEvan82khBDam_KUyMyk=s240-c-k-c0x00ffffff-no-rj,UC7Sh_erU4sKLVgu2eJikrIw,https://www.youtube.com/channel/UC7Sh_erU4sKLVgu2eJikrIw
CR_YT_0983,수향TV [suhyangTV],@yt_ucuxxrqh,YouTube,푸드,쿠킹,Korea,733000,575396,6329356,7.11,2.4,18-34,Mixed,6410.0,12,하락,2026-06-05,없음,20,5.0,매크로,먹방협찬,2026-06-13,231768,https://yt3.ggpht.com/f0JxAe6jDJO6e3VqNMnDNdJE8zUisXE6sMN9X6y9INxb5jY4HqGJ1GcS1LYrNYj_FFtFSBNVqA=s240-c-k-c0x00ffffff-no-rj,UCUxXrqHwz836pHcRZRVJLhw,https://www.youtube.com/channel/UCUxXrqHwz836pHcRZRVJLhw
CR_YT_0984,Minsco 민스코,@yt_uctqgayp,YouTube,라이프스타일,리뷰,Korea,732000,227001,2724012,3.23,2.4,18-34,Mixed,2652.0,8,유지,2026-02-16,없음,31,4.7,매크로,PPL,2026-06-13,114145,https://yt3.ggpht.com/wA2bchaocTkONQQqcUA5MDz1EsLakyn3f4fD5qwHOLd1GxYmeJqT_ze1ngPJqDi4XHFWVi489Q=s240-c-k-c0x00ffffff-no-rj,UCTQGAYPtbnCEfW9IGx65kiw,https://www.youtube.com/channel/UCTQGAYPtbnCEfW9IGx65kiw
CR_YT_0985,Wall Su,@yt_uc5scpjb,YouTube,게임,게임플레이,Korea,730000,451846,6777690,1.47,2.8,18-34,Male,2333.0,12,상승,2026-02-12,없음,35,4.7,매크로,제품리뷰,2026-06-13,160599,https://yt3.ggpht.com/d4TlMjnF7kLospY1ivL-9WkyZ5Xt3QIfSHJ6jtBSaALqhf463ceUl4tSsMSBdzsC6BNN-i1s=s240-c-k-c0x00ffffff-no-rj,UC5ScPjbt-a97AJO7SBj6nAg,https://www.youtube.com/channel/UC5ScPjbt-a97AJO7SBj6nAg
CR_YT_0986,KBS WORLD Latino,@yt_uc_vrqgb,YouTube,엔터테인먼트,리액션,Korea,730000,39090,351810,7.44,4.8,18-34,Mixed,10605.0,8,상승,2026-03-28,없음,27,4.7,매크로,브랜디드콘텐츠,2026-06-13,9295,https://yt3.ggpht.com/ors3-XN_zUGxL72KeO9nNnan9eFXZ1TVw9dY029XZsh4_gdcIyvcrDHMhFSt_4sIKMiTpAAgTnM=s240-c-k-c0x00ffffff-no-rj,UC_vrqgb3YLoe2MYSJm2aO-A,https://www.youtube.com/channel/UC_vrqgb3YLoe2MYSJm2aO-A
CR_YT_0987,빵느,@yt_ucrrz5ry,YouTube,교육,강의,Korea,729000,259179,3369327,5.43,5.0,25-44,Mixed,5647.0,1,유지,2026-04-22,없음,9,4.0,매크로,스폰서십,2026-06-13,125118,https://yt3.ggpht.com/xkezT06kxIAn_eFmPYgboFDM1QfxEIQVX1QCzXiUCIZngEo7NL80rXUE--0MSEcNeU8zcyFMYA=s240-c-k-c0x00ffffff-no-rj,UCRrZ5RYIalHLiHq5ftzxM6A,https://www.youtube.com/channel/UCRrZ5RYIalHLiHq5ftzxM6A
CR_YT_0988,JINTUBE,@yt_uci66ug_,YouTube,게임,e스포츠,Korea,729000,914786,10977432,6.1,4.2,18-34,Male,13486.0,16,하락,2026-04-27,없음,37,4.2,매크로,스폰서십,2026-06-13,450207,https://yt3.ggpht.com/ytc/AIdro_lgzTkk7NYiD9HGE0Pk2JmJRopHHG_pzV_FyFoubPvxKg=s240-c-k-c0x00ffffff-no-rj,UCi66uG_I878tcnbIhN7KRcg,https://www.youtube.com/channel/UCi66uG_I878tcnbIhN7KRcg
CR_YT_0989,kimwontv김원,@yt_ucrseoif,YouTube,엔터테인먼트,브이로그,Korea,728000,222804,3119256,1.91,4.2,18-34,Mixed,7653.0,4,상승,2026-03-24,없음,11,5.0,매크로,PPL,2026-06-13,96104,https://yt3.ggpht.com/ytc/AIdro_mtOMOMf6PRW9QPTdJIUBnKc82zpqmEq1PvPDr2VKm-Z-A=s240-c-k-c0x00ffffff-no-rj,UCRSEOIfPNgUYY8xkEzxqfVg,https://www.youtube.com/channel/UCRSEOIfPNgUYY8xkEzxqfVg
CR_YT_0990,Haeeon Eats해언,@yt_ucpy1i65,YouTube,라이프스타일,일상,Korea,728000,342465,4794510,1.93,2.4,18-34,Mixed,4535.0,20,하락,2026-03-30,없음,18,5.0,매크로,PPL,2026-06-13,147511,https://yt3.ggpht.com/yiQM8ThTnv3mXBDc6iJ3avzfLlksjhvVNoOwL9bOMSpqE4KMjT10RC70Ur14Oz_rwjvf8XMp4w=s240-c-k-c0x00ffffff-no-rj,UCPY1I65kTjzcbh6NLeI1pYw,https://www.youtube.com/channel/UCPY1I65kTjzcbh6NLeI1pYw
CR_YT_0991,민또 경또,@yt_uccw6uyi,YouTube,게임,게임리뷰,Korea,728000,545364,6544368,2.8,3.5,18-34,Male,13807.0,2,하락,2026-03-13,없음,15,4.5,매크로,제품리뷰,2026-06-13,177988,https://yt3.ggpht.com/oXmy9O-lN5JieccmUbnhBQSeGMZZC3UUaxKzCrCRb6xM6d5b634cffTnGCgQoKE-j9wlEjx-c3g=s240-c-k-c0x00ffffff-no-rj,UCCW6uYIUP4YKKe50k-ktVAw,https://www.youtube.com/channel/UCCW6uYIUP4YKKe50k-ktVAw
CR_YT_0992,슬기로운 캠핑생활,@yt_ucz_ny4v,YouTube,여행,여행브이로그,Korea,728000,351288,3512880,4.92,3.5,25-44,Mixed,1076.0,2,하락,2026-05-06,없음,6,4.5,매크로,스폰서십,2026-06-13,89834,https://yt3.ggpht.com/vdZKsa7pPA5qjgVAP6vVLEMWaDOsh4qLuwk5HTaCBcn0Fqvv2e26aMHqdLJsTFgT0eP6ShsP2Q=s240-c-k-c0x00ffffff-no-rj,UCz_Ny4VP2kVss2DX7UfTukQ,https://www.youtube.com/channel/UCz_Ny4VP2kVss2DX7UfTukQ
CR_YT_0993,정동원(JD1),@yt_ucrlq0ov,YouTube,엔터테인먼트,예능,Korea,726000,890269,7122152,2.75,4.8,18-34,Mixed,12550.0,8,유지,2026-04-24,없음,33,4.7,매크로,브랜디드콘텐츠,2026-06-13,227595,https://yt3.ggpht.com/1Lt1Ekht6QeOP18W8-x-YqhpKnocd9CqjQI6YPxiUcaiu5DChDGQgIZXp1SQjjunywibK0gq=s240-c-k-c0x00ffffff-no-rj,UCrLQ0ovys23H9xBV6U-Sd4A,https://www.youtube.com/channel/UCrLQ0ovys23H9xBV6U-Sd4A
CR_YT_0994,김동희 세계관,@yt_ucfzjsxl,YouTube,엔터테인먼트,예능,Korea,725000,1379126,19307764,1.19,2.4,18-34,Mixed,12153.0,4,상승,2026-02-10,없음,12,5.0,매크로,PPL,2026-06-13,672733,https://yt3.ggpht.com/XiLrf0ATMVTqo6m65zyP94zoFywkX0U93TESjNUWC_29hM-F-f07-rMIYfIUymEgIF1y0D8EOpk=s240-c-k-c0x00ffffff-no-rj,UCFzjsxlOqoJ-U5QJmGBlJ_g,https://www.youtube.com/channel/UCFzjsxlOqoJ-U5QJmGBlJ_g
CR_YT_0995,웅이woongei,@yt_uck72hql,YouTube,푸드,먹방,Korea,724000,533024,8528384,4.13,4.2,18-34,Mixed,5065.0,16,상승,2026-05-14,없음,9,5.0,매크로,먹방협찬,2026-06-13,265726,https://yt3.ggpht.com/Lrky4QVvZ1ZZOvOpeWmJZE6i56fN_2Uy4U93ZI0A5sdf0RJbjgWUZtlh1NPpM4achomcYWZtXA=s240-c-k-c0x00ffffff-no-rj,UCK72hqlUxI_E5VwL4cy8-ww,https://www.youtube.com/channel/UCK72hqlUxI_E5VwL4cy8-ww
CR_YT_0996,인범티비 INBUMTV,@yt_uc5z93mq,YouTube,엔터테인먼트,버라이어티,Korea,724000,1328016,17264208,4.97,4.5,18-34,Mixed,9596.0,16,상승,2026-02-26,없음,7,5.0,매크로,PPL,2026-06-13,479530,https://yt3.ggpht.com/-ve5FZa7djK4Zp55PMsZ9T4E3jvDQ67EeYip8Dg_mpKmPgJOw-vHHcVzIqN7JojGBFgKN_FV5Q=s240-c-k-c0x00ffffff-no-rj,UC5Z93mqXwoxiaAiB6-MefAg,https://www.youtube.com/channel/UC5Z93mqXwoxiaAiB6-MefAg
CR_YT_0997,보따,@yt_ucrykatj,YouTube,엔터테인먼트,버라이어티,Korea,724000,875451,15758118,4.26,3.5,18-34,Mixed,3379.0,2,상승,2026-04-22,없음,36,3.7,매크로,브랜디드콘텐츠,2026-06-13,439638,https://yt3.ggpht.com/ehHiWYEi7cxU59YD5gONeoZKoO1L_nwJ1OP8yQWBQ0QPAsEpPimJ_1GXCROfc7c1uPerT64ZlUU=s240-c-k-c0x00ffffff-no-rj,UCRykAtJOBcxnAJHmSVZhomw,https://www.youtube.com/channel/UCRykAtJOBcxnAJHmSVZhomw
CR_YT_0998,요정재형,@yt_ucn5xdqt,YouTube,엔터테인먼트,버라이어티,Korea,724000,467532,4207788,5.39,4.1,18-34,Mixed,9394.0,1,하락,2026-05-04,없음,31,3.7,매크로,PPL,2026-06-13,146358,https://yt3.ggpht.com/y3JMnr5ZNC0flAJhoqb-5vceNtB5fpX590cFC5ssSbJsRvs0o9ONjqFaYzYgAmjFs8_Jmh2PwTU=s240-c-k-c0x00ffffff-no-rj,UCN5XdqTDRbyjXPF5NXUqWdA,https://www.youtube.com/channel/UCN5XdqTDRbyjXPF5NXUqWdA
CR_YT_0999,춤추는 소정 爱跳舞的晶晶,@yt_ucijo9f_,YouTube,라이프스타일,리뷰,Korea,724000,150000,2400000,1.94,2.9,18-34,Mixed,7608.0,2,유지,2026-05-20,없음,23,4.5,매크로,브랜디드콘텐츠,2026-06-13,92788,https://yt3.ggpht.com/TzavBLWLcwVcewbsMjNuNDXSn4aRelBIj3x8oFOrO8Iaolqc5fkDNHYIqEWNNbPk135tTKoZEA=s240-c-k-c0x00ffffff-no-rj,UCijO9F_2wrNswNpvXq4F6cw,https://www.youtube.com/channel/UCijO9F_2wrNswNpvXq4F6cw
CR_YT_1000,ASMR Crush on 9,@yt_ucgr_2yz,YouTube,라이프스타일,리뷰,Korea,722000,290076,4351140,2.25,4.9,18-34,Mixed,6984.0,20,상승,2026-01-30,없음,23,5.0,매크로,브랜디드콘텐츠,2026-06-13,131519,https://yt3.ggpht.com/3fOwHpNkYkgDrTU1GMcIUmoi95FaD5uE4rV-fMtWS785YTWHkeYXrmCJbBDGvfM7TNZh-Q8A9w=s240-c-k-c0x00ffffff-no-rj,UCgr_2yzDXL34EwXMEHEYVSg,https://www.youtube.com/channel/UCgr_2yzDXL34EwXMEHEYVSg
CR_YT_1001,난쟁이성현,@yt_ucqv0qy_,YouTube,라이프스타일,일상,Korea,722000,234375,2343750,3.05,2.3,18-34,Mixed,11718.0,16,유지,2026-03-02,없음,30,4.7,매크로,브랜디드콘텐츠,2026-06-13,80102,https://yt3.ggpht.com/awezYTFh_IW4X4NWMlMZgI34mAwXQoRcEpS2MvoDbt2vvoWLqg4dVsknO5med6d0bA9voV8Z=s240-c-k-c0x00ffffff-no-rj,UCQV0Qy_1fqzbHloomT2JHfQ,https://www.youtube.com/channel/UCQV0Qy_1fqzbHloomT2JHfQ
CR_YT_1002,저라뎃 JUSTLIKETHAT,@yt_uc1dg3vi,YouTube,게임,e스포츠,Korea,721000,237182,1897456,4.56,4.7,18-34,Male,11691.0,20,유지,2026-04-16,확인필요,31,3.2,매크로,스폰서십,2026-06-13,57154,https://yt3.ggpht.com/QKlm-Msm4K62-CJYKMKjaPfjfHRa87ZHLN4JWAP0EY7mYhv1wXsnmMsQWGB8QHg61Uq_VnO1Qw=s240-c-k-c0x00ffffff-no-rj,UC1dG3vI9FfHnH3YgyeKUz_A,https://www.youtube.com/channel/UC1dG3vI9FfHnH3YgyeKUz_A
CR_YT_1003,푸린,@yt_uc7bcrli,YouTube,게임,게임플레이,Korea,720000,233265,3265710,3.9,2.8,18-34,Male,3675.0,1,상승,2026-04-15,없음,22,4.0,매크로,스폰서십,2026-06-13,137847,https://yt3.ggpht.com/WkC7EfwjyQKMLTBfStdz5sExGYjZhFWs8PgMi5lLotzUWcpnfuQ_jHbVitpPWaTlila_kmExihU=s240-c-k-c0x00ffffff-no-rj,UC7bcRlidTERRb_MKRHPVSnw,https://www.youtube.com/channel/UC7bcRlidTERRb_MKRHPVSnw
CR_YT_1004,남서연SEOYEON,@yt_ucyend5f,YouTube,라이프스타일,브이로그,Korea,720000,436706,4803766,1.83,2.6,18-34,Mixed,9393.0,16,유지,2026-01-06,없음,12,5.0,매크로,PPL,2026-06-13,176258,https://yt3.ggpht.com/YVDldZ_UtGKxw_xYVTX_FM38M9a0BLtEQG9OfZ0GSWPeravvcd6tBqX2da8Ku63hrM2r4HXnPw=s240-c-k-c0x00ffffff-no-rj,UCyEND5Fs12dRsUsmjBy4ZbQ,https://www.youtube.com/channel/UCyEND5Fs12dRsUsmjBy4ZbQ
CR_YT_1005,건강구조대,@yt_ucatdnml,YouTube,푸드,먹방,Korea,719000,189982,3799640,6.74,3.0,18-34,Mixed,1214.0,4,상승,2026-02-10,확인필요,40,2.7,매크로,먹방협찬,2026-06-13,122276,https://yt3.ggpht.com/muPCT9Tn5Tt4XVzyPg1DNF4M4r06Askha5kzzJ7OSfZvsVrYNeIaPbPWMa19hQenbF5h2KKN=s240-c-k-c0x00ffffff-no-rj,UCatDnMlI2LI2dDb15BuZbAg,https://www.youtube.com/channel/UCatDnMlI2LI2dDb15BuZbAg
CR_YT_1006,Koreanet,@yt_uc6orqb8,YouTube,엔터테인먼트,예능,Korea,718000,53763,860208,6.24,2.9,18-34,Mixed,3626.0,2,상승,2026-01-06,없음,28,4.2,매크로,브랜디드콘텐츠,2026-06-13,28010,https://yt3.ggpht.com/BY-Srmmc28CYcnVQ15_RYPJQtUCrSHteMUnwZ1KMezYMqCN14UyUUIDhWMcuweLYzMs8QRQaKBs=s240-c-k-c0x00ffffff-no-rj,UC6oRqb8L9Cv8yOu8hm4E__g,https://www.youtube.com/channel/UC6oRqb8L9Cv8yOu8hm4E__g
CR_YT_1007,니후Nihoo,@yt_ucrkbbxl,YouTube,라이프스타일,리뷰,Korea,718000,627240,12544800,1.32,3.2,18-34,Mixed,4871.0,8,상승,2026-01-09,없음,7,5.0,매크로,PPL,2026-06-13,567965,https://yt3.ggpht.com/ytc/AIdro_k-DQbBEzAmXDzNF1W33Lug3hpiavHPH9LU_LWXsdiksQ=s240-c-k-c0x00ffffff-no-rj,UCRkBBXlng9x1PBS4bZs9oZg,https://www.youtube.com/channel/UCRkBBXlng9x1PBS4bZs9oZg
CR_YT_1008,집사TV,@yt_ucrslt5z,YouTube,게임,게임리뷰,Korea,718000,1045576,12546912,7.0,3.1,18-34,Male,13211.0,8,상승,2026-05-10,없음,13,5.0,매크로,제품리뷰,2026-06-13,512307,https://yt3.ggpht.com/zZVVOWrr8XZhN_2lufI8IYGkaN2vWJx50dmbrvZflw_XihaXcAo11dDJKw4G4rCXGmjXyW6hrw=s240-c-k-c0x00ffffff-no-rj,UCRsLT5zPV5LBgBM8TJOOg_Q,https://www.youtube.com/channel/UCRsLT5zPV5LBgBM8TJOOg_Q
CR_YT_1009,김인호TV,@yt_ucjg9l0s,YouTube,엔터테인먼트,브이로그,Korea,717000,475150,9027850,6.36,2.1,18-34,Mixed,2702.0,16,하락,2026-06-05,없음,39,4.2,매크로,브랜디드콘텐츠,2026-06-13,358839,https://yt3.ggpht.com/12spfJ3WJNQzBxQfZ2lvmfiLj_JSxbFwRR9-aA5t1DMTxnLen0ws0tk4XRDeUmdjIuutjNPPBg=s240-c-k-c0x00ffffff-no-rj,UCJg9L0svbnuPcjOcqLbi_3g,https://www.youtube.com/channel/UCJg9L0svbnuPcjOcqLbi_3g
CR_YT_1010,쿠빈 KUBIN,@yt_ucopx6jw,YouTube,라이프스타일,일상,Korea,717000,731481,8777772,3.9,4.2,18-34,Mixed,1945.0,4,하락,2026-03-16,없음,22,5.0,매크로,브랜디드콘텐츠,2026-06-13,365547,https://yt3.ggpht.com/xNUi1D3su__MnmT4CkkUa5nWL9J55qCQM0fENEC6ux3PvmYIKR1pHlKw1lUbwZvzMZDO3pPMmko=s240-c-k-c0x00ffffff-no-rj,UCOPX6JWXfqeArdhVsHvl_Vw,https://www.youtube.com/channel/UCOPX6JWXfqeArdhVsHvl_Vw
CR_YT_1011,춤추는곰돌,@yt_ucfhvpgz,YouTube,엔터테인먼트,브이로그,Korea,717000,72727,1018178,8.24,3.7,18-34,Mixed,8231.0,8,상승,2026-05-08,없음,23,5.0,매크로,브랜디드콘텐츠,2026-06-13,25968,https://yt3.ggpht.com/SFDp6aIEK21xwZSCzKekxU-aHU0rrgl-JWZhH_7xjGq_vgepO2rlSiHVgZb8V09324qubOcPBKo=s240-c-k-c0x00ffffff-no-rj,UCFhvPGzMa67wJTx_wiVIcSQ,https://www.youtube.com/channel/UCFhvPGzMa67wJTx_wiVIcSQ
CR_YT_1012,삼식,@yt_ucmooio1,YouTube,게임,게임리뷰,Korea,715000,136810,2599390,3.48,3.6,18-34,Male,14640.0,1,유지,2026-04-05,없음,33,3.7,매크로,스폰서십,2026-06-13,84527,https://yt3.ggpht.com/5QKyaxAaP3W6X1d5SpFOA4KW1i7wwR9NveNsbwfxmbSHSW3Gz7ST14_5v4QE9NlPTXBZoSyCMQ=s240-c-k-c0x00ffffff-no-rj,UCMOOio1GZ50OeJT58DGBQCA,https://www.youtube.com/channel/UCMOOio1GZ50OeJT58DGBQCA
CR_YT_1013,다노언니 제시,@yt_ucxm_kj6,YouTube,푸드,쿠킹,Korea,714000,204741,3071115,5.64,3.0,18-34,Mixed,2954.0,20,유지,2026-01-22,없음,10,5.0,매크로,먹방협찬,2026-06-13,112014,https://yt3.ggpht.com/meEHtW1HzF_TXu7UTQqhBaFivt34rJF4kr4x1ZTgvduLXR2GTBPJJgS12JQEHSpKf9qpfOtC0Eg=s240-c-k-c0x00ffffff-no-rj,UCxM_KJ601hwrOpjVC07iMVQ,https://www.youtube.com/channel/UCxM_KJ601hwrOpjVC07iMVQ
CR_YT_1014,듣고가소민ListenSomin,@yt_uch3d-ny,YouTube,엔터테인먼트,리액션,Korea,714000,432679,4326790,7.2,3.6,18-34,Mixed,7655.0,20,유지,2026-02-08,확인필요,19,3.5,매크로,PPL,2026-06-13,141664,https://yt3.ggpht.com/LUDLulCtNlF-ev1zRQjkawczPhvPcLsq5JL2-hY7ViXjSNg_VX0000WxpJY8M8gjKYhVS9QtlQ=s240-c-k-c0x00ffffff-no-rj,UCh3D-ny3S_wqYYbFY8Euusg,https://www.youtube.com/channel/UCh3D-ny3S_wqYYbFY8Euusg
CR_YT_1015,유리스마,@yt_ucmug6rf,YouTube,교육,정보,Korea,714000,14188,113504,5.02,3.2,25-44,Mixed,11448.0,1,유지,2026-03-22,없음,22,4.0,매크로,스폰서십,2026-06-13,3499,https://yt3.ggpht.com/_siU2sirswtza_hqxeGneCFabuhHCtKYWIe2eV1OWu-g34mVSnN4Ty7pNu63TaM9FTeXjzUhug=s240-c-k-c0x00ffffff-no-rj,UCMUg6rFjwgUj_e_uGGmJwpQ,https://www.youtube.com/channel/UCMUg6rFjwgUj_e_uGGmJwpQ
CR_YT_1016,1분예능모음zip,@yt_uc8pqfcp,YouTube,라이프스타일,일상,Korea,714000,2952380,53142840,4.19,3.4,18-34,Mixed,6673.0,12,상승,2026-01-04,없음,10,5.0,매크로,PPL,2026-06-13,1532316,https://yt3.ggpht.com/DrmxydyznEF4zQnYHwrygJtcLAPUomW8dGsKns-fKEfVGM2uj5fpRE-7XNVulGf-tRK6cTJr3_s=s240-c-k-c0x00ffffff-no-rj,UC8pqfCpRwtOeVG3lfvlkb9w,https://www.youtube.com/channel/UC8pqfCpRwtOeVG3lfvlkb9w
CR_YT_1017,BLACK DOOR,@yt_ucsc_suw,YouTube,엔터테인먼트,브이로그,Korea,713000,194029,1940290,1.47,2.6,18-34,Mixed,6651.0,20,상승,2026-05-21,확인필요,12,3.5,매크로,브랜디드콘텐츠,2026-06-13,68812,https://yt3.ggpht.com/vHuaHQ0NxOOv9eAhquVRdcOahLB-_H3ZzEbdY0KFyiLIADvAU-xXXW8d-ESM1dDfOTFoQkFU_II=s240-c-k-c0x00ffffff-no-rj,UCSC_SUwMtGauYRIdKTkLDzg,https://www.youtube.com/channel/UCSC_SUwMtGauYRIdKTkLDzg
CR_YT_1018,SUNBA선바,@yt_ucipsyib,YouTube,엔터테인먼트,버라이어티,Korea,712000,365541,5117574,2.87,3.3,18-34,Mixed,9419.0,4,유지,2026-03-16,없음,22,5.0,매크로,브랜디드콘텐츠,2026-06-13,167103,https://yt3.ggpht.com/ytc/AIdro_nmTXWAQY2-Q2mwEIKok5YWPLWY2On0lhYdHvIbDs4-7qc=s240-c-k-c0x00ffffff-no-rj,UCIPSyiBBm9VtWGj-Q7trkKw,https://www.youtube.com/channel/UCIPSyiBBm9VtWGj-Q7trkKw
CR_YT_1019,yeondukong 연두콩,@yt_ucaubdyd,YouTube,뷰티,스킨케어,Korea,712000,159235,2547760,6.92,4.9,18-34,Female,7346.0,4,상승,2026-02-12,없음,38,4.2,매크로,제품리뷰,2026-06-13,100170,https://yt3.ggpht.com/I-f9GIts_hzvyYTaExLWZR2u-taQZjTvnGxxTOauyK_cNKZw9Fk7hhylxvpY9VOiyP1Uqx5B=s240-c-k-c0x00ffffff-no-rj,UCAUbDYDwV34yk6pYiZg_CzA,https://www.youtube.com/channel/UCAUbDYDwV34yk6pYiZg_CzA
CR_YT_1020,자곰 JAGOM ASMR,@yt_ucxnv4nn,YouTube,푸드,먹방,Korea,712000,411676,6586816,4.29,3.0,18-34,Mixed,14903.0,2,상승,2026-02-21,없음,14,4.5,매크로,먹방협찬,2026-06-13,263594,https://yt3.ggpht.com/hoHICCUcrJ6aWMuC5LlC-DpNcvaPiCXp_uxqGFUy6zrut61Geg7V6zC2oNCQBA-meb5bhUlVyw=s240-c-k-c0x00ffffff-no-rj,UCXnv4nN5sz1CLAZeteyH90g,https://www.youtube.com/channel/UCXnv4nN5sz1CLAZeteyH90g
CR_YT_1021,뿌직 PPUJIG,@yt_ucdw6-1b,YouTube,라이프스타일,브이로그,Korea,708000,1036106,19686014,4.17,2.3,18-34,Mixed,1468.0,12,하락,2026-06-10,없음,34,4.7,매크로,브랜디드콘텐츠,2026-06-13,502448,https://yt3.ggpht.com/ellHIqJNDN_08CJ_76tX1fNWls3Eeu5JrqSdzKso69QnBBiwd8Hgp5Okt5YPHj8xpipfZQcKrA=s240-c-k-c0x00ffffff-no-rj,UCDW6-1BLKS3iGqa3jWZm1yw,https://www.youtube.com/channel/UCDW6-1BLKS3iGqa3jWZm1yw
CR_YT_1022,제로크림,@yt_uctrfqg_,YouTube,푸드,먹방,Korea,708000,2307692,18461536,2.7,4.5,18-34,Mixed,4933.0,20,하락,2026-05-24,없음,32,4.7,매크로,제품리뷰,2026-06-13,830471,https://yt3.ggpht.com/NXsQENMzLV7T-C1LevJKuYpmcTfrJ45OG-5_BTML1ZfIhdwI3iuTLB0G61Yw9lnJ4P8hoDh__w=s240-c-k-c0x00ffffff-no-rj,UCTrfqg_jf37pVetVuLBjZ0g,https://www.youtube.com/channel/UCTrfqg_jf37pVetVuLBjZ0g
CR_YT_1023,YOUTOO - 유투 애니메이션 -,@yt_ucvh22ct,YouTube,엔터테인먼트,버라이어티,Korea,706000,1055634,16890144,2.12,3.8,18-34,Mixed,4313.0,1,상승,2026-03-26,없음,18,4.0,매크로,PPL,2026-06-13,646959,https://yt3.ggpht.com/EB3kicbpQYH7rg3JNRmdppNwmtEZAdye3qn9-J-EKHa8ucUeY7W4frZSQQCJ4QweogQw7i-fCg=s240-c-k-c0x00ffffff-no-rj,UCvH22CTIo6UYsroNXe6CPtA,https://www.youtube.com/channel/UCvH22CTIo6UYsroNXe6CPtA
CR_YT_1024,STUDIO DIA 스튜디오 다이아,@yt_ucjoslp-,YouTube,엔터테인먼트,버라이어티,Korea,706000,289473,4921041,5.24,2.8,18-34,Mixed,539.0,20,상승,2026-06-07,없음,35,4.7,매크로,브랜디드콘텐츠,2026-06-13,203466,https://yt3.ggpht.com/tsET56OZsVmnBgREUpFDAgOvIADQ96-Ezy7aOFrvzpjfJeKcN1BL9UyQX8-TpEiLLTp_N8IL=s240-c-k-c0x00ffffff-no-rj,UCjOslp-74AgL4gaUWvojZbw,https://www.youtube.com/channel/UCjOslp-74AgL4gaUWvojZbw
CR_YT_1025,리뷰야놀자,@yt_ucx0qk4q,YouTube,엔터테인먼트,브이로그,Korea,705000,1901913,19019130,4.3,2.0,18-34,Mixed,12205.0,1,유지,2026-03-19,없음,8,4.0,매크로,PPL,2026-06-13,507388,https://yt3.ggpht.com/AbUn8_fauNhZ6_Gh9AO5zpqgvH8A3gGMCMQi-DSooK-qjWCxWyQAvj6r2itBg-LY6-_i4tHlA6M=s240-c-k-c0x00ffffff-no-rj,UCX0Qk4QtPOlEwBmsbIG4vOg,https://www.youtube.com/channel/UCX0Qk4QtPOlEwBmsbIG4vOg
CR_YT_1026,하비 Havy,@yt_ucdzlgqg,YouTube,엔터테인먼트,리액션,Korea,705000,255639,4090224,2.43,3.2,18-34,Mixed,5647.0,20,하락,2026-06-04,없음,29,4.7,매크로,브랜디드콘텐츠,2026-06-13,167972,https://yt3.ggpht.com/9Tc7aO71SnBAZOnkkDaXhGNsHGZdYtR6Bbm5IpNDga3lychYAehlAnaX7VfFI2sNflpHUeyWORA=s240-c-k-c0x00ffffff-no-rj,UCDZLGQgP9GLYG94addcBZjA,https://www.youtube.com/channel/UCDZLGQgP9GLYG94addcBZjA
CR_YT_1027,최강록 Ultra Taste Diary,@yt_uc5-f4v2,YouTube,라이프스타일,리뷰,Korea,705000,274542,3019962,8.06,4.5,18-34,Mixed,8627.0,16,유지,2026-01-31,없음,14,5.0,매크로,브랜디드콘텐츠,2026-06-13,137785,https://yt3.ggpht.com/HZjqQ5iyIur0d9EPGfa2KA2B9aeW8LYCtQK7Vr0l9EUv17E6AGTFKHJGgFRDkbhDzIthJX3q3AI=s240-c-k-c0x00ffffff-no-rj,UC5-f4v2bWroSgTA-IBuXKMw,https://www.youtube.com/channel/UC5-f4v2bWroSgTA-IBuXKMw
CR_YT_1028,방가네,@yt_ucapilmo,YouTube,라이프스타일,리뷰,Korea,704000,767230,12275680,5.72,2.5,18-34,Mixed,11676.0,20,유지,2026-02-24,없음,28,4.7,매크로,브랜디드콘텐츠,2026-06-13,544153,https://yt3.ggpht.com/ytc/AIdro_m7zYcNwOfwlN6mkVxg6uvQXQTqjvF15DJByHdZR6g95GQ=s240-c-k-c0x00ffffff-no-rj,UCaPILmoV3QD5i0x5eld2oaA,https://www.youtube.com/channel/UCaPILmoV3QD5i0x5eld2oaA
